country_code,year,gdp_per_capita,population,employment_rate,inflation_ccpi,inflation_fcpi,inflation_ecpi,inflation_ppi,inflation_def,ccpi_lag1,fcpi_lag1,ecpi_lag1,ppi_lag1,def_lag1,gdp_lag1
PAN,2000,14572.976,3010369.0,59.1,2.94953796585083,0.699999988079071,7.199999809265137,3.436629295349121,-1.2702853945159385,2.94953796585083,-0.10000000149011612,1.399999976158142,3.436629295349121,0.880659365473638,14261.741
PAN,2001,14427.83,3069537.0,59.339,2.94953796585083,-0.4000000059604645,-2.0999999046325684,3.436629295349121,1.0451737232896865,2.94953796585083,0.699999988079071,7.199999809265137,3.436629295349121,-1.2702853945159385,14572.976
PAN,2002,14507.144,3129344.0,59.631,2.94953796585083,-0.6000000238418579,-2.200000047683716,3.436629295349121,1.6536342932788894,2.94953796585083,-0.4000000059604645,-2.0999999046325684,3.436629295349121,1.0451737232896865,14427.83
PAN,2003,14957.554,3189807.0,59.777,2.94953796585083,1.2000000476837158,5.300000190734863,3.436629295349121,1.1113440972950202,2.94953796585083,-0.6000000238418579,-2.200000047683716,3.436629295349121,1.6536342932788894,14507.144
PAN,2004,15875.112,3251155.0,60.463,2.94953796585083,1.2999999523162842,5.300000190734863,3.436629295349121,1.9777772926717587,2.94953796585083,1.2000000476837158,5.300000190734863,3.436629295349121,1.1113440972950202,14957.554
PAN,2005,16867.96,3313026.0,60.689,2.94953796585083,4.199999809265137,5.300000190734863,3.436629295349121,1.7585358022048445,2.94953796585083,1.2999999523162842,5.300000190734863,3.436629295349121,1.9777772926717587,15875.112
PAN,2006,18190.273,3375024.0,60.022,2.94953796585083,1.309999942779541,5.099999904632568,3.436629295349121,2.0941802614832814,2.94953796585083,4.199999809265137,5.300000190734863,3.436629295349121,1.7585358022048445,16867.96
PAN,2007,20208.822,3437490.0,60.454,2.94953796585083,6.71999979019165,4.519999980926514,3.436629295349121,3.024808373856432,2.94953796585083,1.309999942779541,5.099999904632568,3.436629295349121,2.0941802614832814,18190.273
PAN,2008,21867.818,3500648.0,61.954,2.94953796585083,14.930000305175781,6.25,3.436629295349121,7.527,2.94953796585083,6.71999979019165,4.519999980926514,3.436629295349121,3.024808373856432,20208.822
PAN,2009,21822.988,3564381.0,59.8,2.94953796585083,5.769999980926514,-7.340000152587891,3.436629295349121,6.471862880950834,2.94953796585083,14.930000305175781,6.25,3.436629295349121,7.527,21867.818
PAN,2010,22739.111,3628535.0,61.085,2.94953796585083,2.869999885559082,2.5799999237060547,3.436629295349121,2.5898363118634498,2.94953796585083,5.769999980926514,-7.340000152587891,3.436629295349121,6.471862880950834,21822.988
PAN,2011,24999.46,3693505.0,60.467,2.94953796585083,5.909999847412109,1.7599999904632568,3.436629295349121,5.844139258073584,2.94953796585083,2.869999885559082,2.5799999237060547,3.436629295349121,2.5898363118634498,22739.111
PAN,2012,26926.885,3759256.0,62.56,2.94953796585083,8.079999923706055,3.299999952316284,3.436629295349121,6.175441418975983,2.94953796585083,5.909999847412109,1.7599999904632568,3.436629295349121,5.844139258073584,24999.46
PAN,2013,28135.328,3825329.0,63.328,2.94953796585083,5.75,4.110000133514404,3.436629295349121,5.504879083580838,2.94953796585083,8.079999923706055,3.299999952316284,3.436629295349121,6.175441418975983,26926.885
PAN,2014,28931.805,3892101.0,62.813,2.94953796585083,3.0399999618530273,1.5299999713897705,3.436629295349121,4.19796349222307,2.94953796585083,5.75,4.110000133514404,3.436629295349121,5.504879083580838,28135.328
PAN,2015,29933.156,3960035.0,62.805,2.94953796585083,-1.690000057220459,-1.1699999570846558,3.436629295349121,2.478911677141898,2.94953796585083,3.0399999618530273,1.5299999713897705,3.436629295349121,4.19796349222307,28931.805
PAN,2016,30765.236,4029086.0,63.064,2.94953796585083,1.4664653539657593,-0.9800000190734863,3.436629295349121,2.002004021492797,2.94953796585083,-1.690000057220459,-1.1699999570846558,3.436629295349121,2.478911677141898,29933.156
PAN,2017,31979.812,4098707.0,62.355,2.94953796585083,-0.5358838438987732,1.9199999570846558,3.436629295349121,1.7286620340458168,2.94953796585083,1.4664653539657593,-0.9800000190734863,3.436629295349121,2.002004021492797,30765.236
PAN,2018,32681.447,4167860.0,64.083,2.94953796585083,-0.6367361545562744,0.6418635845184326,3.436629295349121,0.7563188593648745,2.94953796585083,-0.5358838438987732,1.9199999570846558,3.436629295349121,1.7286620340458168,31979.812
